set,n_graphs,signature,target,target_desc,determined,H_target,I_signature_target,H_target_given_signature
all_n8,13598,deck:adj_spec,et,multiset of edge degree-types of G,False,11.941948,11.940477,0.001471
all_n8,13598,deck:adj_spec,so,Sombor index SO(G),False,11.937661,11.93619,0.001471
all_n8,13598,deck:adj_spec,dd,multiset {Delta_e},False,13.397946,13.396476,0.001471
all_n8,13598,deck:adj_spec,taus,number of spanning trees,False,10.059022,10.058555,0.000467
all_n8,13598,deck:adj_spec,tri,number of triangles,False,4.209069,4.208333,0.000735
all_n8,13598,deck:adj_spec,wiener,Wiener index,False,4.975562,4.974091,0.001471
all_n8,13598,deck:adj_spec,n,order n,False,0.521039,0.519274,0.001765
all_n8,13598,deck:adj_spec,m,size m,True,3.761507,3.761507,0.0
all_n8,13598,deck:adj_spec,C,Sombor deletion correction C(G),False,11.894373,11.892902,0.001471
all_n8,13598,deck:lap_spec,ds,degree sequence of G,False,9.210117,9.206881,0.003236
all_n8,13598,deck:lap_spec,ds_sig,multiset of degree sequences of the cards,True,12.136979,12.136979,0.0
all_n8,13598,deck:lap_spec,et,multiset of edge degree-types of G,False,11.941948,11.940477,0.001471
all_n8,13598,deck:lap_spec,so,Sombor index SO(G),False,11.937661,11.93619,0.001471
all_n8,13598,deck:lap_spec,dd,multiset {Delta_e},False,13.397946,13.396476,0.001471
all_n8,13598,deck:lap_spec,taus,number of spanning trees,False,10.059022,10.058555,0.000467
all_n8,13598,deck:lap_spec,tri,number of triangles,False,4.209069,4.208333,0.000735
all_n8,13598,deck:lap_spec,wiener,Wiener index,False,4.975562,4.974091,0.001471
all_n8,13598,deck:lap_spec,n,order n,False,0.521039,0.519274,0.001765
all_n8,13598,deck:lap_spec,m,size m,True,3.761507,3.761507,0.0
all_n8,13598,deck:lap_spec,C,Sombor deletion correction C(G),False,11.894373,11.892902,0.001471
all_n8,13598,deck:q_spec,ds,degree sequence of G,False,9.210117,9.204767,0.00535
all_n8,13598,deck:q_spec,ds_sig,multiset of degree sequences of the cards,False,12.136979,12.134864,0.002115
all_n8,13598,deck:q_spec,et,multiset of edge degree-types of G,False,11.941948,11.938362,0.003585
all_n8,13598,deck:q_spec,so,Sombor index SO(G),False,11.937661,11.934075,0.003585
all_n8,13598,deck:q_spec,dd,multiset {Delta_e},False,13.397946,13.394361,0.003585
all_n8,13598,deck:q_spec,taus,number of spanning trees,False,10.059022,10.058555,0.000467
all_n8,13598,deck:q_spec,tri,number of triangles,False,4.209069,4.206219,0.00285
all_n8,13598,deck:q_spec,wiener,Wiener index,False,4.975562,4.971977,0.003585
all_n8,13598,deck:q_spec,n,order n,False,0.521039,0.519274,0.001765
all_n8,13598,deck:q_spec,m,size m,True,3.761507,3.761507,0.0
all_n8,13598,deck:q_spec,C,Sombor deletion correction C(G),False,11.894373,11.890787,0.003585
all_n8,13598,deck:adj_charpoly,ds,degree sequence of G,False,9.210117,9.206881,0.003236
all_n8,13598,deck:adj_charpoly,ds_sig,multiset of degree sequences of the cards,True,12.136979,12.136979,0.0
all_n8,13598,deck:adj_charpoly,et,multiset of edge degree-types of G,False,11.941948,11.940477,0.001471
all_n8,13598,deck:adj_charpoly,so,Sombor index SO(G),False,11.937661,11.93619,0.001471
all_n8,13598,deck:adj_charpoly,dd,multiset {Delta_e},False,13.397946,13.396476,0.001471
all_n8,13598,deck:adj_charpoly,taus,number of spanning trees,False,10.059022,10.058555,0.000467
all_n8,13598,deck:adj_charpoly,tri,number of triangles,False,4.209069,4.208333,0.000735
all_n8,13598,deck:adj_charpoly,wiener,Wiener index,False,4.975562,4.974091,0.001471
all_n8,13598,deck:adj_charpoly,n,order n,False,0.521039,0.519274,0.001765
all_n8,13598,deck:adj_charpoly,m,size m,True,3.761507,3.761507,0.0
all_n8,13598,deck:adj_charpoly,C,Sombor deletion correction C(G),False,11.894373,11.892902,0.001471
all_n8,13598,deck:lap_charpoly,ds,degree sequence of G,False,9.210117,9.206881,0.003236
all_n8,13598,deck:lap_charpoly,ds_sig,multiset of degree sequences of the cards,True,12.136979,12.136979,0.0
all_n8,13598,deck:lap_charpoly,et,multiset of edge degree-types of G,False,11.941948,11.940477,0.001471
all_n8,13598,deck:lap_charpoly,so,Sombor index SO(G),False,11.937661,11.93619,0.001471
all_n8,13598,deck:lap_charpoly,dd,multiset {Delta_e},False,13.397946,13.396476,0.001471
all_n8,13598,deck:lap_charpoly,taus,number of spanning trees,False,10.059022,10.058555,0.000467
all_n8,13598,deck:lap_charpoly,tri,number of triangles,False,4.209069,4.208333,0.000735
all_n8,13598,deck:lap_charpoly,wiener,Wiener index,False,4.975562,4.974091,0.001471
all_n8,13598,deck:lap_charpoly,n,order n,False,0.521039,0.519274,0.001765
all_n8,13598,deck:lap_charpoly,m,size m,True,3.761507,3.761507,0.0
all_n8,13598,deck:lap_charpoly,C,Sombor deletion correction C(G),False,11.894373,11.892902,0.001471
all_n8,13598,deck:energy,ds,degree sequence of G,False,9.210117,9.010242,0.199875
all_n8,13598,deck:energy,ds_sig,multiset of degree sequences of the cards,False,12.136979,11.94034,0.196639
all_n8,13598,deck:energy,et,multiset of edge degree-types of G,False,11.941948,11.94034,0.001608
all_n8,13598,deck:energy,so,Sombor index SO(G),False,11.937661,11.936053,0.001608
all_n8,13598,deck:energy,dd,multiset {Delta_e},False,13.397946,13.396338,0.001608
all_n8,13598,deck:energy,taus,number of spanning trees,False,10.059022,9.902852,0.156169
all_n8,13598,deck:energy,tri,number of triangles,False,4.209069,4.208264,0.000804
all_n8,13598,deck:energy,wiener,Wiener index,False,4.975562,4.973954,0.001608
all_n8,13598,deck:energy,n,order n,False,0.521039,0.322634,0.198404
all_n8,13598,deck:energy,m,size m,True,3.761507,3.761507,0.0
all_n8,13598,deck:energy,C,Sombor deletion correction C(G),False,11.894373,11.892765,0.001608
conn_n9,273193,deck:deg_seq,ds,degree sequence of G,True,9.698512,9.698512,0.0
conn_n9,273193,deck:deg_seq,ds_sig,multiset of degree sequences of the cards,True,14.530892,14.530892,0.0
conn_n9,273193,deck:deg_seq,et,multiset of edge degree-types of G,True,14.530892,14.530892,0.0
conn_n9,273193,deck:deg_seq,so,Sombor index SO(G),True,14.530598,14.530598,0.0
conn_n9,273193,deck:deg_seq,dd,multiset {Delta_e},False,17.830979,14.530892,3.300087
conn_n9,273193,deck:deg_seq,taus,number of spanning trees,False,14.369284,10.951148,3.418136
conn_n9,273193,deck:deg_seq,tri,number of triangles,False,4.569712,3.084269,1.485443
conn_n9,273193,deck:deg_seq,wiener,Wiener index,False,4.645134,3.593948,1.051186
conn_n9,273193,deck:deg_seq,n,order n,True,0.282739,0.282739,0.0
conn_n9,273193,deck:deg_seq,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:deg_seq,C,Sombor deletion correction C(G),True,14.530885,14.530885,0.0
conn_n9,273193,deck:edge_types,ds,degree sequence of G,False,9.698512,9.698504,7e-06
conn_n9,273193,deck:edge_types,ds_sig,multiset of degree sequences of the cards,False,14.530892,14.530885,7e-06
conn_n9,273193,deck:edge_types,et,multiset of edge degree-types of G,False,14.530892,14.530885,7e-06
conn_n9,273193,deck:edge_types,so,Sombor index SO(G),False,14.530598,14.530591,7e-06
conn_n9,273193,deck:edge_types,dd,multiset {Delta_e},False,17.830979,17.830972,7e-06
conn_n9,273193,deck:edge_types,taus,number of spanning trees,False,14.369284,14.141076,0.228208
conn_n9,273193,deck:edge_types,tri,number of triangles,False,4.569712,4.394913,0.174798
conn_n9,273193,deck:edge_types,wiener,Wiener index,False,4.645134,4.555747,0.089387
conn_n9,273193,deck:edge_types,n,order n,False,0.282739,0.282732,7e-06
conn_n9,273193,deck:edge_types,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:edge_types,C,Sombor deletion correction C(G),False,14.530885,14.530878,7e-06
conn_n9,273193,deck:n_comp,ds,degree sequence of G,False,9.698512,4.483593,5.214919
conn_n9,273193,deck:n_comp,ds_sig,multiset of degree sequences of the cards,False,14.530892,4.557846,9.973046
conn_n9,273193,deck:n_comp,et,multiset of edge degree-types of G,False,14.530892,4.557846,9.973046
conn_n9,273193,deck:n_comp,so,Sombor index SO(G),False,14.530598,4.557552,9.973046
conn_n9,273193,deck:n_comp,dd,multiset {Delta_e},False,17.830979,4.574474,13.256505
conn_n9,273193,deck:n_comp,taus,number of spanning trees,False,14.369284,3.852687,10.516597
conn_n9,273193,deck:n_comp,tri,number of triangles,False,4.569712,1.639874,2.929838
conn_n9,273193,deck:n_comp,wiener,Wiener index,False,4.645134,2.393549,2.251586
conn_n9,273193,deck:n_comp,n,order n,False,0.282739,0.078086,0.204653
conn_n9,273193,deck:n_comp,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:n_comp,C,Sombor deletion correction C(G),False,14.530885,4.557839,9.973046
conn_n9,273193,deck:comp_sizes,ds,degree sequence of G,False,9.698512,4.761395,4.937117
conn_n9,273193,deck:comp_sizes,ds_sig,multiset of degree sequences of the cards,False,14.530892,4.847966,9.682927
conn_n9,273193,deck:comp_sizes,et,multiset of edge degree-types of G,False,14.530892,4.847966,9.682927
conn_n9,273193,deck:comp_sizes,so,Sombor index SO(G),False,14.530598,4.847671,9.682927
conn_n9,273193,deck:comp_sizes,dd,multiset {Delta_e},False,17.830979,4.865722,12.965257
conn_n9,273193,deck:comp_sizes,taus,number of spanning trees,False,14.369284,3.964098,10.405186
conn_n9,273193,deck:comp_sizes,tri,number of triangles,False,4.569712,1.755245,2.814467
conn_n9,273193,deck:comp_sizes,wiener,Wiener index,False,4.645134,2.648595,1.996539
conn_n9,273193,deck:comp_sizes,n,order n,True,0.282739,0.282739,0.0
conn_n9,273193,deck:comp_sizes,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:comp_sizes,C,Sombor deletion correction C(G),False,14.530885,4.847958,9.682927
conn_n9,273193,deck:tri,ds,degree sequence of G,False,9.698512,5.978725,3.719787
conn_n9,273193,deck:tri,ds_sig,multiset of degree sequences of the cards,False,14.530892,8.74375,5.787143
conn_n9,273193,deck:tri,et,multiset of edge degree-types of G,False,14.530892,8.74375,5.787143
conn_n9,273193,deck:tri,so,Sombor index SO(G),False,14.530598,8.743455,5.787143
conn_n9,273193,deck:tri,dd,multiset {Delta_e},False,17.830979,11.399842,6.431137
conn_n9,273193,deck:tri,taus,number of spanning trees,False,14.369284,9.087598,5.281686
conn_n9,273193,deck:tri,tri,number of triangles,False,4.569712,4.569702,1e-05
conn_n9,273193,deck:tri,wiener,Wiener index,False,4.645134,2.679316,1.965819
conn_n9,273193,deck:tri,n,order n,False,0.282739,0.15581,0.12693
conn_n9,273193,deck:tri,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:tri,C,Sombor deletion correction C(G),False,14.530885,8.743742,5.787143
conn_n9,273193,deck:clique,ds,degree sequence of G,False,9.698512,4.14671,5.551802
conn_n9,273193,deck:clique,ds_sig,multiset of degree sequences of the cards,False,14.530892,4.861019,9.669873
conn_n9,273193,deck:clique,et,multiset of edge degree-types of G,False,14.530892,4.861019,9.669873
conn_n9,273193,deck:clique,so,Sombor index SO(G),False,14.530598,4.860725,9.669873
conn_n9,273193,deck:clique,dd,multiset {Delta_e},False,17.830979,5.838149,11.99283
conn_n9,273193,deck:clique,taus,number of spanning trees,False,14.369284,4.419206,9.950078
conn_n9,273193,deck:clique,tri,number of triangles,False,4.569712,2.315661,2.254051
conn_n9,273193,deck:clique,wiener,Wiener index,False,4.645134,2.342446,2.302689
conn_n9,273193,deck:clique,n,order n,False,0.282739,0.087326,0.195414
conn_n9,273193,deck:clique,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:clique,C,Sombor deletion correction C(G),False,14.530885,4.861012,9.669873
conn_n9,273193,deck:chrom,ds,degree sequence of G,False,9.698512,4.195092,5.50342
conn_n9,273193,deck:chrom,ds_sig,multiset of degree sequences of the cards,False,14.530892,5.056996,9.473897
conn_n9,273193,deck:chrom,et,multiset of edge degree-types of G,False,14.530892,5.056996,9.473897
conn_n9,273193,deck:chrom,so,Sombor index SO(G),False,14.530598,5.056701,9.473897
conn_n9,273193,deck:chrom,dd,multiset {Delta_e},False,17.830979,6.326677,11.504302
conn_n9,273193,deck:chrom,taus,number of spanning trees,False,14.369284,4.747175,9.622109
conn_n9,273193,deck:chrom,tri,number of triangles,False,4.569712,2.262939,2.306773
conn_n9,273193,deck:chrom,wiener,Wiener index,False,4.645134,2.354498,2.290637
conn_n9,273193,deck:chrom,n,order n,False,0.282739,0.095487,0.187252
conn_n9,273193,deck:chrom,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:chrom,C,Sombor deletion correction C(G),False,14.530885,5.056989,9.473897
conn_n9,273193,deck:girth,ds,degree sequence of G,False,9.698512,3.767656,5.930856
conn_n9,273193,deck:girth,ds_sig,multiset of degree sequences of the cards,False,14.530892,3.822517,10.708375
conn_n9,273193,deck:girth,et,multiset of edge degree-types of G,False,14.530892,3.822517,10.708375
conn_n9,273193,deck:girth,so,Sombor index SO(G),False,14.530598,3.822223,10.708375
conn_n9,273193,deck:girth,dd,multiset {Delta_e},False,17.830979,3.92717,13.90381
conn_n9,273193,deck:girth,taus,number of spanning trees,False,14.369284,3.260259,11.109025
conn_n9,273193,deck:girth,tri,number of triangles,False,4.569712,1.608304,2.961408
conn_n9,273193,deck:girth,wiener,Wiener index,False,4.645134,2.234096,2.411038
conn_n9,273193,deck:girth,n,order n,False,0.282739,0.068571,0.214168
conn_n9,273193,deck:girth,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:girth,C,Sombor deletion correction C(G),False,14.530885,3.82251,10.708375
conn_n9,273193,deck:n_bridges,ds,degree sequence of G,False,9.698512,5.776581,3.921931
conn_n9,273193,deck:n_bridges,ds_sig,multiset of degree sequences of the cards,False,14.530892,6.161631,8.369262
conn_n9,273193,deck:n_bridges,et,multiset of edge degree-types of G,False,14.530892,6.161631,8.369262
conn_n9,273193,deck:n_bridges,so,Sombor index SO(G),False,14.530598,6.161336,8.369262
conn_n9,273193,deck:n_bridges,dd,multiset {Delta_e},False,17.830979,6.252543,11.578436
conn_n9,273193,deck:n_bridges,taus,number of spanning trees,False,14.369284,5.000463,9.368822
conn_n9,273193,deck:n_bridges,tri,number of triangles,False,4.569712,1.957073,2.612639
conn_n9,273193,deck:n_bridges,wiener,Wiener index,False,4.645134,2.566122,2.079012
conn_n9,273193,deck:n_bridges,n,order n,False,0.282739,0.135564,0.147175
conn_n9,273193,deck:n_bridges,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:n_bridges,C,Sombor deletion correction C(G),False,14.530885,6.161624,8.369262
conn_n9,273193,deck:n_cut,ds,degree sequence of G,False,9.698512,5.817923,3.880589
conn_n9,273193,deck:n_cut,ds_sig,multiset of degree sequences of the cards,False,14.530892,6.472651,8.058241
conn_n9,273193,deck:n_cut,et,multiset of edge degree-types of G,False,14.530892,6.472651,8.058241
conn_n9,273193,deck:n_cut,so,Sombor index SO(G),False,14.530598,6.472356,8.058241
conn_n9,273193,deck:n_cut,dd,multiset {Delta_e},False,17.830979,6.843444,10.987535
conn_n9,273193,deck:n_cut,taus,number of spanning trees,False,14.369284,5.169431,9.199853
conn_n9,273193,deck:n_cut,tri,number of triangles,False,4.569712,2.045059,2.524653
conn_n9,273193,deck:n_cut,wiener,Wiener index,False,4.645134,2.705451,1.939684
conn_n9,273193,deck:n_cut,n,order n,False,0.282739,0.130564,0.152175
conn_n9,273193,deck:n_cut,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:n_cut,C,Sombor deletion correction C(G),False,14.530885,6.472644,8.058241
conn_n9,273193,deck:diam,ds,degree sequence of G,False,9.698512,4.773622,4.924889
conn_n9,273193,deck:diam,ds_sig,multiset of degree sequences of the cards,False,14.530892,5.956618,8.574274
conn_n9,273193,deck:diam,et,multiset of edge degree-types of G,False,14.530892,5.956618,8.574274
conn_n9,273193,deck:diam,so,Sombor index SO(G),False,14.530598,5.956324,8.574274
conn_n9,273193,deck:diam,dd,multiset {Delta_e},False,17.830979,7.343935,10.487044
conn_n9,273193,deck:diam,taus,number of spanning trees,False,14.369284,4.974999,9.394285
conn_n9,273193,deck:diam,tri,number of triangles,False,4.569712,1.793667,2.776045
conn_n9,273193,deck:diam,wiener,Wiener index,False,4.645134,3.393595,1.251539
conn_n9,273193,deck:diam,n,order n,False,0.282739,0.182871,0.099868
conn_n9,273193,deck:diam,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:diam,C,Sombor deletion correction C(G),False,14.530885,5.956611,8.574274
conn_n9,273193,deck:dist_dist,ds,degree sequence of G,False,9.698512,7.029681,2.668831
conn_n9,273193,deck:dist_dist,ds_sig,multiset of degree sequences of the cards,False,14.530892,10.496205,4.034687
conn_n9,273193,deck:dist_dist,et,multiset of edge degree-types of G,False,14.530892,10.496205,4.034687
conn_n9,273193,deck:dist_dist,so,Sombor index SO(G),False,14.530598,10.495911,4.034687
conn_n9,273193,deck:dist_dist,dd,multiset {Delta_e},False,17.830979,13.251144,4.579835
conn_n9,273193,deck:dist_dist,taus,number of spanning trees,False,14.369284,9.863047,4.506237
conn_n9,273193,deck:dist_dist,tri,number of triangles,False,4.569712,2.861184,1.708528
conn_n9,273193,deck:dist_dist,wiener,Wiener index,False,4.645134,4.644863,0.000271
conn_n9,273193,deck:dist_dist,n,order n,False,0.282739,0.282732,7e-06
conn_n9,273193,deck:dist_dist,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:dist_dist,C,Sombor deletion correction C(G),False,14.530885,10.496198,4.034687
conn_n9,273193,deck:match_poly,ds,degree sequence of G,False,9.698512,9.69849,2.2e-05
conn_n9,273193,deck:match_poly,ds_sig,multiset of degree sequences of the cards,False,14.530892,14.530871,2.2e-05
conn_n9,273193,deck:match_poly,et,multiset of edge degree-types of G,False,14.530892,14.530871,2.2e-05
conn_n9,273193,deck:match_poly,so,Sombor index SO(G),False,14.530598,14.530576,2.2e-05
conn_n9,273193,deck:match_poly,dd,multiset {Delta_e},False,17.830979,17.830957,2.2e-05
conn_n9,273193,deck:match_poly,taus,number of spanning trees,False,14.369284,14.369262,2.2e-05
conn_n9,273193,deck:match_poly,tri,number of triangles,False,4.569712,4.56969,2.2e-05
conn_n9,273193,deck:match_poly,wiener,Wiener index,False,4.645134,4.645112,2.2e-05
conn_n9,273193,deck:match_poly,n,order n,False,0.282739,0.282732,7e-06
conn_n9,273193,deck:match_poly,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:match_poly,C,Sombor deletion correction C(G),False,14.530885,14.530863,2.2e-05
conn_n9,273193,deck:taus,ds,degree sequence of G,False,9.698512,9.055835,0.642677
conn_n9,273193,deck:taus,ds_sig,multiset of degree sequences of the cards,False,14.530892,13.615827,0.915065
conn_n9,273193,deck:taus,et,multiset of edge degree-types of G,False,14.530892,13.615827,0.915065
conn_n9,273193,deck:taus,so,Sombor index SO(G),False,14.530598,13.615533,0.915065
conn_n9,273193,deck:taus,dd,multiset {Delta_e},False,17.830979,16.866757,0.964222
conn_n9,273193,deck:taus,taus,number of spanning trees,True,14.369284,14.369284,0.0
conn_n9,273193,deck:taus,tri,number of triangles,False,4.569712,4.568568,0.001144
conn_n9,273193,deck:taus,wiener,Wiener index,False,4.645134,3.97924,0.665894
conn_n9,273193,deck:taus,n,order n,True,0.282739,0.282739,0.0
conn_n9,273193,deck:taus,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:taus,C,Sombor deletion correction C(G),False,14.530885,13.61582,0.915065
conn_n9,273193,deck:sombor,ds,degree sequence of G,False,9.698512,9.698504,7e-06
conn_n9,273193,deck:sombor,ds_sig,multiset of degree sequences of the cards,False,14.530892,14.530885,7e-06
conn_n9,273193,deck:sombor,et,multiset of edge degree-types of G,False,14.530892,14.530885,7e-06
conn_n9,273193,deck:sombor,so,Sombor index SO(G),False,14.530598,14.530591,7e-06
conn_n9,273193,deck:sombor,dd,multiset {Delta_e},False,17.830979,17.830972,7e-06
conn_n9,273193,deck:sombor,taus,number of spanning trees,False,14.369284,14.141076,0.228208
conn_n9,273193,deck:sombor,tri,number of triangles,False,4.569712,4.394913,0.174798
conn_n9,273193,deck:sombor,wiener,Wiener index,False,4.645134,4.555747,0.089387
conn_n9,273193,deck:sombor,n,order n,False,0.282739,0.282732,7e-06
conn_n9,273193,deck:sombor,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:sombor,C,Sombor deletion correction C(G),False,14.530885,14.530878,7e-06
conn_n9,273193,deck:sombor_inv,ds,degree sequence of G,False,9.698512,9.698504,7e-06
conn_n9,273193,deck:sombor_inv,ds_sig,multiset of degree sequences of the cards,False,14.530892,14.530885,7e-06
conn_n9,273193,deck:sombor_inv,et,multiset of edge degree-types of G,False,14.530892,14.530885,7e-06
conn_n9,273193,deck:sombor_inv,so,Sombor index SO(G),False,14.530598,14.530591,7e-06
conn_n9,273193,deck:sombor_inv,dd,multiset {Delta_e},False,17.830979,17.830972,7e-06
conn_n9,273193,deck:sombor_inv,taus,number of spanning trees,False,14.369284,14.141076,0.228208
conn_n9,273193,deck:sombor_inv,tri,number of triangles,False,4.569712,4.394913,0.174798
conn_n9,273193,deck:sombor_inv,wiener,Wiener index,False,4.645134,4.555747,0.089387
conn_n9,273193,deck:sombor_inv,n,order n,False,0.282739,0.282732,7e-06
conn_n9,273193,deck:sombor_inv,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:sombor_inv,C,Sombor deletion correction C(G),False,14.530885,14.530878,7e-06
conn_n9,273193,deck:randic,ds,degree sequence of G,False,9.698512,9.698504,7e-06
conn_n9,273193,deck:randic,ds_sig,multiset of degree sequences of the cards,False,14.530892,14.530885,7e-06
conn_n9,273193,deck:randic,et,multiset of edge degree-types of G,False,14.530892,14.530885,7e-06
conn_n9,273193,deck:randic,so,Sombor index SO(G),False,14.530598,14.530591,7e-06
conn_n9,273193,deck:randic,dd,multiset {Delta_e},False,17.830979,17.830972,7e-06
conn_n9,273193,deck:randic,taus,number of spanning trees,False,14.369284,14.141076,0.228208
conn_n9,273193,deck:randic,tri,number of triangles,False,4.569712,4.394913,0.174798
conn_n9,273193,deck:randic,wiener,Wiener index,False,4.645134,4.555747,0.089387
conn_n9,273193,deck:randic,n,order n,False,0.282739,0.282732,7e-06
conn_n9,273193,deck:randic,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:randic,C,Sombor deletion correction C(G),False,14.530885,14.530878,7e-06
conn_n9,273193,deck:abc,ds,degree sequence of G,False,9.698512,9.698504,7e-06
conn_n9,273193,deck:abc,ds_sig,multiset of degree sequences of the cards,False,14.530892,14.530885,7e-06
conn_n9,273193,deck:abc,et,multiset of edge degree-types of G,False,14.530892,14.530885,7e-06
conn_n9,273193,deck:abc,so,Sombor index SO(G),False,14.530598,14.530591,7e-06
conn_n9,273193,deck:abc,dd,multiset {Delta_e},False,17.830979,17.830927,5.2e-05
conn_n9,273193,deck:abc,taus,number of spanning trees,False,14.369284,14.141031,0.228253
conn_n9,273193,deck:abc,tri,number of triangles,False,4.569712,4.394913,0.174798
conn_n9,273193,deck:abc,wiener,Wiener index,False,4.645134,4.555702,0.089432
conn_n9,273193,deck:abc,n,order n,False,0.282739,0.282732,7e-06
conn_n9,273193,deck:abc,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:abc,C,Sombor deletion correction C(G),False,14.530885,14.530878,7e-06
conn_n9,273193,deck:m1,ds,degree sequence of G,False,9.698512,9.579698,0.118814
conn_n9,273193,deck:m1,ds_sig,multiset of degree sequences of the cards,False,14.530892,14.080639,0.450254
conn_n9,273193,deck:m1,et,multiset of edge degree-types of G,False,14.530892,14.080639,0.450254
conn_n9,273193,deck:m1,so,Sombor index SO(G),False,14.530598,14.080344,0.450254
conn_n9,273193,deck:m1,dd,multiset {Delta_e},False,17.830979,14.080639,3.75034
conn_n9,273193,deck:m1,taus,number of spanning trees,False,14.369284,10.521865,3.847419
conn_n9,273193,deck:m1,tri,number of triangles,False,4.569712,2.982135,1.587577
conn_n9,273193,deck:m1,wiener,Wiener index,False,4.645134,3.452583,1.192551
conn_n9,273193,deck:m1,n,order n,False,0.282739,0.26501,0.017729
conn_n9,273193,deck:m1,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:m1,C,Sombor deletion correction C(G),False,14.530885,14.080631,0.450254
conn_n9,273193,deck:m2,ds,degree sequence of G,False,9.698512,9.698504,7e-06
conn_n9,273193,deck:m2,ds_sig,multiset of degree sequences of the cards,False,14.530892,14.530885,7e-06
conn_n9,273193,deck:m2,et,multiset of edge degree-types of G,False,14.530892,14.530885,7e-06
conn_n9,273193,deck:m2,so,Sombor index SO(G),False,14.530598,14.530591,7e-06
conn_n9,273193,deck:m2,dd,multiset {Delta_e},False,17.830979,17.785816,0.045163
conn_n9,273193,deck:m2,taus,number of spanning trees,False,14.369284,14.096008,0.273276
conn_n9,273193,deck:m2,tri,number of triangles,False,4.569712,4.359168,0.210544
conn_n9,273193,deck:m2,wiener,Wiener index,False,4.645134,4.533385,0.111749
conn_n9,273193,deck:m2,n,order n,False,0.282739,0.282732,7e-06
conn_n9,273193,deck:m2,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:m2,C,Sombor deletion correction C(G),False,14.530885,14.530878,7e-06
conn_n9,273193,deck:wiener,ds,degree sequence of G,False,9.698512,6.956537,2.741975
conn_n9,273193,deck:wiener,ds_sig,multiset of degree sequences of the cards,False,14.530892,10.405586,4.125307
conn_n9,273193,deck:wiener,et,multiset of edge degree-types of G,False,14.530892,10.405586,4.125307
conn_n9,273193,deck:wiener,so,Sombor index SO(G),False,14.530598,10.405291,4.125307
conn_n9,273193,deck:wiener,dd,multiset {Delta_e},False,17.830979,13.158498,4.672481
conn_n9,273193,deck:wiener,taus,number of spanning trees,False,14.369284,9.771138,4.598146
conn_n9,273193,deck:wiener,tri,number of triangles,False,4.569712,2.813902,1.75581
conn_n9,273193,deck:wiener,wiener,Wiener index,False,4.645134,4.644787,0.000347
conn_n9,273193,deck:wiener,n,order n,False,0.282739,0.282732,7e-06
conn_n9,273193,deck:wiener,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:wiener,C,Sombor deletion correction C(G),False,14.530885,10.405578,4.125307
conn_n9,273193,deck:adj_spec,ds,degree sequence of G,True,9.698512,9.698512,0.0
conn_n9,273193,deck:adj_spec,ds_sig,multiset of degree sequences of the cards,True,14.530892,14.530892,0.0
conn_n9,273193,deck:adj_spec,et,multiset of edge degree-types of G,True,14.530892,14.530892,0.0
conn_n9,273193,deck:adj_spec,so,Sombor index SO(G),True,14.530598,14.530598,0.0
conn_n9,273193,deck:adj_spec,dd,multiset {Delta_e},True,17.830979,17.830979,0.0
conn_n9,273193,deck:adj_spec,taus,number of spanning trees,True,14.369284,14.369284,0.0
conn_n9,273193,deck:adj_spec,tri,number of triangles,True,4.569712,4.569712,0.0
conn_n9,273193,deck:adj_spec,wiener,Wiener index,True,4.645134,4.645134,0.0
conn_n9,273193,deck:adj_spec,n,order n,True,0.282739,0.282739,0.0
conn_n9,273193,deck:adj_spec,m,size m,True,3.733889,3.733889,0.0
conn_n9,273193,deck:adj_spec,C,Sombor deletion correction C(G),True,14.530885,14.530885,0.0
conn_n9,273193,deck:lap_spec,ds,degree sequence of G,True,9.698512,9.698512,0.0
conn_n9,273193,deck:lap_spec,ds_sig,multiset of degree sequences of the cards,True,14.530892,14.530892,0.0
conn_n9,273193,deck:lap_spec,et,multiset of edge degree-types of G,True,14.530892,14.530892,0.0
conn_n9,273193,deck:lap_spec,so,Sombor index SO(G),True,14.530598,14.530598,0.0
